manifest_id,manifest_version,filename,env,subject,activity,subtype,trial,split_id,split_assignment,split_unit,test_sealed,source,usable_for_training,exclude_reason,exclude_candidate,exclude_candidate_reason,onset_frame_original,onset_frame_clean,rise_frame_original,rise_frame_clean,peak_frame_original,peak_frame_clean,baseline_median,baseline_mad,baseline_iqr,baseline_p75,baseline_p90,baseline_noise_ratio,baseline_mad_ratio,rise_strength,rise_slope,confidence_ref,param_sensitivity,topk_spread,topk_spread_extreme,soft_warning_count,needs_review,needs_review_hard_reasons,needs_review_soft_reasons,review_priority,review_priority_reasons
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T009.csv,4,1,FALL_SIT_B,FALL_SIT_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,194,,240,140,0.15083,0.00755,0.0139,0.15697,0.16602,1.10072,0.05004,1.16309,-0.02337,0.60862,6.0,3,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T010.csv,4,1,FALL_SIT_B,FALL_SIT_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,190,,261,161,0.17147,0.00624,0.01244,0.17786,0.1857,1.08296,0.03638,1.32645,0.00273,0.62444,0.0,21,False,2,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low;topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T001.csv,4,1,FALL_SIT_F,FALL_SIT_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,204,104,204,104,266,166,0.11506,0.00582,0.01238,0.1234,0.12831,1.11517,0.05056,1.16346,0.03345,0.59669,11.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T002.csv,4,1,FALL_SIT_F,FALL_SIT_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,194,,256,156,0.1528,0.00662,0.01307,0.15835,0.16472,1.07802,0.04334,1.19923,0.0881,0.63495,1.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T003.csv,4,1,FALL_SIT_F,FALL_SIT_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,205,105,205,105,275,175,0.15122,0.00593,0.01169,0.15705,0.16199,1.07127,0.03921,1.1276,0.0543,0.58663,16.0,2,False,1,False,,rise_strength_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T004.csv,4,1,FALL_SIT_F,FALL_SIT_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,259,159,0.15923,0.00743,0.01472,0.16643,0.17488,1.09823,0.04667,1.18256,0.03577,0.60498,0.0,8,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T005.csv,4,1,FALL_SIT_F,FALL_SIT_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,210,110,210,110,259,159,0.11935,0.00833,0.01578,0.12663,0.13386,1.12154,0.06983,1.26294,0.03514,0.5985,1.0,33,False,1,False,,topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T006.csv,4,1,FALL_SIT_F,FALL_SIT_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,234,134,234,134,291,191,0.12012,0.00638,0.01239,0.12617,0.12968,1.07961,0.05314,1.30293,0.15289,0.64693,16.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T007.csv,4,1,FALL_SIT_F,FALL_SIT_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,248,148,248,148,273,173,0.15511,0.00793,0.0162,0.16214,0.16663,1.07425,0.05111,1.18974,0.0563,0.60736,10.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T008.csv,4,1,FALL_SIT_F,FALL_SIT_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,246,146,246,146,305,205,0.15121,0.00727,0.01441,0.15835,0.16158,1.06859,0.04809,1.20046,0.03333,0.57313,39.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T009.csv,4,1,FALL_SIT_F,FALL_SIT_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,233,133,233,133,237,137,0.1577,0.00925,0.01821,0.16637,0.17431,1.10531,0.05865,1.29675,0.09435,0.68196,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_F_T010.csv,4,1,FALL_SIT_F,FALL_SIT_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,264,164,264,164,282,182,0.16504,0.01095,0.02213,0.17577,0.17979,1.08939,0.06637,1.21118,0.04708,0.60085,36.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T001.csv,4,1,FALL_STD_B,FALL_STD_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,234,134,234,134,303,203,0.15486,0.00977,0.02014,0.16326,0.17126,1.10585,0.06306,1.27719,0.03013,0.59346,2.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T002.csv,4,1,FALL_STD_B,FALL_STD_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,240,140,240,140,324,224,0.14764,0.00781,0.01621,0.15407,0.16069,1.08839,0.05288,1.17832,0.01978,0.54202,10.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T003.csv,4,1,FALL_STD_B,FALL_STD_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,294,194,294,194,320,220,0.12614,0.00686,0.01447,0.13446,0.14079,1.11619,0.0544,1.2352,0.03496,0.56406,80.0,2,False,1,False,,param_sensitivity_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T004.csv,4,1,FALL_STD_B,FALL_STD_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,269,169,269,169,336,236,0.16877,0.00969,0.01958,0.17888,0.19028,1.12744,0.05739,1.1877,0.05099,0.52226,29.0,15,False,1,False,,topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T005.csv,4,1,FALL_STD_B,FALL_STD_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,190,,227,127,0.15556,0.0057,0.01118,0.16142,0.16514,1.06158,0.03661,1.1607,0.00696,0.63369,0.0,2,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T006.csv,4,1,FALL_STD_B,FALL_STD_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,263,163,263,163,267,167,0.13072,0.00608,0.01268,0.13668,0.14454,1.10571,0.04651,1.14002,0.10868,0.60872,42.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T007.csv,4,1,FALL_STD_B,FALL_STD_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,227,127,227,127,296,196,0.15411,0.00503,0.01,0.15896,0.1635,1.06096,0.03263,1.11222,0.01645,0.55237,15.0,2,False,1,False,,rise_strength_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T008.csv,4,1,FALL_STD_B,FALL_STD_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,312,212,312,212,337,237,0.12717,0.00852,0.0157,0.13691,0.14162,1.11361,0.06701,1.366,0.06777,0.5945,56.0,2,False,1,False,,param_sensitivity_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T009.csv,4,1,FALL_STD_B,FALL_STD_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,275,175,275,175,312,212,0.15845,0.00794,0.01591,0.16611,0.1704,1.07545,0.05009,1.20187,0.04284,0.56824,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_B_T010.csv,4,1,FALL_STD_B,FALL_STD_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,199,,311,211,0.15675,0.00915,0.01733,0.16743,0.17334,1.10587,0.05837,1.1777,0.0138,0.55053,15.0,3,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T001.csv,4,1,FALL_STD_F,FALL_STD_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,232,132,232,132,328,228,0.14791,0.00813,0.01556,0.15533,0.16225,1.09691,0.05498,1.25745,0.01444,0.55937,14.0,2,False,1,False,,rise_slope_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T002.csv,4,1,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,223,123,345,245,0.14957,0.00566,0.01204,0.15615,0.15941,1.06576,0.03781,1.11435,0.00425,0.47449,23.0,25,False,4,True,,rise_strength_low;rise_slope_low;confidence_ref_low;topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T003.csv,4,1,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,203,103,325,225,0.1315,0.00446,0.00913,0.13737,0.14395,1.09468,0.03395,1.11562,0.0174,0.52112,12.0,2,False,2,True,,rise_strength_low;confidence_ref_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T004.csv,4,1,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,303,203,303,203,311,211,0.12721,0.00485,0.01033,0.13406,0.14139,1.11142,0.03815,1.17556,0.06501,0.56344,90.0,2,False,1,False,,param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T005.csv,4,1,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,212,112,212,112,335,235,0.14896,0.00762,0.01526,0.15655,0.16283,1.09313,0.05117,1.17294,0.03249,0.53212,2.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T006.csv,4,1,FALL_STD_F,FALL_STD_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,excluded,False,resampled_lt_550,False,,,,,,,,,,,,,,,,,,,,,0,True,resampled_count<550,,high,hard_resampled_count_lt_550
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T007.csv,4,1,FALL_STD_F,FALL_STD_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,207,107,207,107,301,201,0.1348,0.00542,0.01026,0.14075,0.1456,1.0801,0.04024,1.15046,0.10277,0.57872,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T008.csv,4,1,FALL_STD_F,FALL_STD_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,199,,307,207,0.16931,0.00808,0.01635,0.17909,0.18627,1.10012,0.04769,1.2702,0.04541,0.5918,1.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T009.csv,4,1,FALL_STD_F,FALL_STD_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,208,108,208,108,305,205,0.15699,0.00529,0.01102,0.16335,0.1698,1.08157,0.03369,1.10223,0.03482,0.54296,1.0,2,False,1,False,,rise_strength_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_STD_F_T010.csv,4,1,FALL_STD_F,FALL_STD_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,242,142,242,142,340,240,0.15319,0.00583,0.01158,0.15968,0.16953,1.10668,0.03803,1.17075,0.05077,0.52973,15.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T001.csv,4,1,FALL_WALK_B,FALL_WALK_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,194,,219,119,0.15101,0.00579,0.01265,0.15884,0.164,1.08606,0.03836,1.17676,0.01618,0.64641,3.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T002.csv,4,1,FALL_WALK_B,FALL_WALK_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,199,,0.16146,0.00843,0.01674,0.17127,0.18257,1.13074,0.05219,1.36486,-0.04869,,0.0,2,False,1,True,frame_mapping_failed;peak_in_beep_region;peak_outside_expected_fall_original_200_400;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T003.csv,4,1,FALL_WALK_B,FALL_WALK_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,201,101,201,101,337,237,0.17077,0.00818,0.01535,0.17515,0.17984,1.05314,0.0479,1.18668,0.04068,0.54027,2.0,2,False,0,False,,,high,weak_subtype:FALL_WALK_B
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T004.csv,4,1,FALL_WALK_B,FALL_WALK_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,255,155,316,216,0.16162,0.0107,0.02052,0.17398,0.18478,1.14331,0.06619,1.21478,0.06359,0.46376,123.0,94,True,3,True,topk_no_consensus_hard,confidence_ref_low;param_sensitivity_high;topk_spread_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T005.csv,4,1,FALL_WALK_B,FALL_WALK_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,197,,293,193,0.1639,0.00892,0.01773,0.17292,0.17949,1.09509,0.05444,1.23174,0.04923,0.59589,0.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T006.csv,4,1,FALL_WALK_B,FALL_WALK_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,,,,,0.17992,0.01762,0.04546,0.21242,0.27966,1.55435,0.09796,,,,,,False,2,True,rise_not_found,baseline_noise_high;baseline_mad_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T007.csv,4,1,FALL_WALK_B,FALL_WALK_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,200,100,211,111,0.16683,0.00737,0.01477,0.17419,0.17877,1.07154,0.04417,1.2602,0.04723,0.53554,9.0,139,True,1,True,topk_no_consensus_hard,topk_spread_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T008.csv,4,1,FALL_WALK_B,FALL_WALK_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,262,162,349,249,0.15825,0.00713,0.01488,0.16778,0.17551,1.10905,0.04506,1.18336,0.01582,0.48294,42.0,31,False,3,True,,rise_slope_low;confidence_ref_low;topk_spread_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T009.csv,4,1,FALL_WALK_B,FALL_WALK_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,206,106,206,106,344,244,0.16088,0.00644,0.01369,0.16694,0.17453,1.08485,0.04003,1.15178,0.03558,0.51838,14.0,2,False,1,False,,confidence_ref_low,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_B_T010.csv,4,1,FALL_WALK_B,FALL_WALK_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,194,,0.1616,0.00593,0.01166,0.16714,0.17352,1.0738,0.03672,1.27404,0.02186,,0.0,2,False,0,True,frame_mapping_failed;peak_in_beep_region;peak_outside_expected_fall_original_200_400;rise_in_beep_region;rise_too_early_original_lt_200,,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T001.csv,4,1,FALL_WALK_F,FALL_WALK_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,199,,249,149,0.12019,0.00639,0.0131,0.12742,0.13307,1.1072,0.05317,1.24288,0.0612,0.64526,1.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T002.csv,4,1,FALL_WALK_F,FALL_WALK_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,195,,316,216,0.15663,0.00619,0.01207,0.16237,0.16955,1.08248,0.03952,1.18183,0.08645,0.56749,0.0,3,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T003.csv,4,1,FALL_WALK_F,FALL_WALK_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,195,,207,107,0.16789,0.01013,0.01991,0.17638,0.18634,1.10986,0.06036,1.23677,0.06136,0.68319,0.0,4,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T004.csv,4,1,FALL_WALK_F,FALL_WALK_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,239,139,239,139,308,208,0.16004,0.00745,0.01522,0.16688,0.17521,1.09478,0.04654,1.14216,0.03934,0.55166,2.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T005.csv,4,1,FALL_WALK_F,FALL_WALK_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,211,111,211,111,320,220,0.16188,0.01026,0.01968,0.17133,0.18176,1.12285,0.06341,1.3074,0.11238,0.60453,17.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T006.csv,4,1,FALL_WALK_F,FALL_WALK_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,245,145,245,145,312,212,0.16846,0.0111,0.02233,0.18155,0.1932,1.14692,0.0659,1.22544,0.05858,0.57212,1.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T007.csv,4,1,FALL_WALK_F,FALL_WALK_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,193,,286,186,0.16501,0.00665,0.01344,0.17194,0.17661,1.0703,0.0403,1.1495,0.0319,0.53517,0.0,39,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T008.csv,4,1,FALL_WALK_F,FALL_WALK_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,297,197,297,197,303,203,0.14477,0.00807,0.01723,0.15411,0.16562,1.144,0.05571,1.22821,0.10518,0.5941,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T009.csv,4,1,FALL_WALK_F,FALL_WALK_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,296,196,296,196,321,221,0.1654,0.00707,0.01353,0.17189,0.17857,1.07961,0.04274,1.17219,0.04706,0.53537,16.0,16,False,1,False,,topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_WALK_F_T010.csv,4,1,FALL_WALK_F,FALL_WALK_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,204,104,204,104,209,109,0.16334,0.00703,0.01335,0.1682,0.17377,1.06389,0.04307,1.13904,0.09325,0.66698,15.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T001.csv,4,2,FALL_SIT_B,FALL_SIT_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,193,,295,195,0.14467,0.00566,0.01103,0.15,0.15693,1.0848,0.03914,1.1414,0.04114,0.56595,0.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T002.csv,4,2,FALL_SIT_B,FALL_SIT_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,190,,0.15371,0.00869,0.01763,0.16293,0.17494,1.13815,0.05653,2.03583,0.04824,,0.0,2,False,0,True,frame_mapping_failed;peak_in_beep_region;peak_outside_expected_fall_original_200_400;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T003.csv,4,2,FALL_SIT_B,FALL_SIT_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,205,105,205,105,265,165,0.12916,0.0061,0.01257,0.13422,0.14184,1.0982,0.04719,1.20112,0.04228,0.61284,13.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T004.csv,4,2,FALL_SIT_B,FALL_SIT_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,338,238,0.16181,0.00853,0.01719,0.16982,0.17839,1.1025,0.0527,1.16284,0.01727,0.5213,2.0,2,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,confidence_ref_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T005.csv,4,2,FALL_SIT_B,FALL_SIT_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,221,121,221,121,245,145,0.13181,0.00728,0.01452,0.13747,0.14281,1.08348,0.05523,1.19506,0.04374,0.63297,11.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T006.csv,4,2,FALL_SIT_B,FALL_SIT_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,190,,264,164,0.14385,0.00763,0.0155,0.1537,0.16018,1.11356,0.05305,1.23545,-0.01519,0.60796,0.0,2,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T007.csv,4,2,FALL_SIT_B,FALL_SIT_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.16579,0.00672,0.01238,0.17123,0.17504,1.05583,0.04053,,,,58.0,,False,1,True,rise_not_found,param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T008.csv,4,2,FALL_SIT_B,FALL_SIT_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,244,144,244,144,246,146,0.16103,0.01022,0.02294,0.1694,0.18131,1.12591,0.06344,1.19906,0.0444,0.6291,51.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T009.csv,4,2,FALL_SIT_B,FALL_SIT_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,206,106,206,106,266,166,0.14804,0.00911,0.01839,0.1576,0.16519,1.11585,0.06152,1.21268,0.04097,0.61319,2.0,2,False,0,False,,,normal,
