aug_filename,origin_filename,origin_split,origin_subtype,origin_subject,origin_env,aug_id,transform_profile,transform_params,warp_factor,scale_factor,noise_snr,crop_offset,splice_boundaries_clean,expected_onset_clean,detected_onset_clean,onset_delta,baseline_noise_ratio,auto_augmented_onset_ok,aug_status,reject_or_pending_reason
E3_S03_A_FALL_STD_F_T001__aug3_me_fa.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,3,medium_fast,scale1.0073_warp0.85149_off0_snr31.75,0.85149,1.0073,31.75,0,100|300,126,126,0,1.0691,True,use,
E3_S03_A_FALL_STD_F_T001__aug4_la_no.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,4,large_normal,scale1.12454_warp1.02387_off4_snr25.58,1.02387,1.12454,25.58,4,100|300,147,151,4,1.0535,True,use,
E3_S03_A_FALL_STD_F_T001__aug5_la_fa.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,5,large_fast,scale1.18377_warp0.76489_off0_snr32.52,0.76489,1.18377,32.52,0,100|300,113,112,-1,1.0673,True,use,
E3_S03_A_FALL_STD_F_T006__aug0_sm_no.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,0,small_normal,scale0.89288_warp0.95166_off0_snr33.11,0.95166,0.89288,33.11,0,100|300,188,167,-21,1.0741,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_F_T006__aug1_sm_fa.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,1,small_fast,scale0.7678_warp0.85784_off0_snr29.83,0.85784,0.7678,29.83,0,100|300,170,,,1.0715,False,pending,rise_not_found
E3_S03_A_FALL_STD_F_T006__aug2_me_no.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,2,medium_normal,scale0.99821_warp1.00834_off1_snr30.49,1.00834,0.99821,30.49,1,100|300,198,117,-81,1.0623,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_F_T006__aug4_la_no.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,4,large_normal,scale1.13719_warp0.9982_off0_snr34.59,0.9982,1.13719,34.59,0,100|300,198,,,1.1037,False,pending,rise_not_found
E3_S03_A_FALL_STD_F_T006__aug3_me_fa.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,3,medium_fast,scale0.99497_warp0.82493_off0_snr34.57,0.82493,0.99497,34.57,0,100|300,163,145,-18,1.0758,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T001__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,1,small_fast,scale0.89634_warp0.83698_off0_snr26.53,0.83698,0.89634,26.53,0,100|300,88,107,19,1.1249,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T001__aug0_sm_no.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,0,small_normal,scale0.80627_warp0.96964_off0_snr32.57,0.96964,0.80627,32.57,0,100|300,102,107,5,1.0758,True,use,
E3_S03_A_FALL_STD_F_T006__aug5_la_fa.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,5,large_fast,scale1.29367_warp0.82079_off0_snr27.2,0.82079,1.29367,27.2,0,100|300,162,,,1.0772,False,pending,rise_not_found
E4_S01_A_FALL_SIT_B_T001__aug2_me_no.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,2,medium_normal,scale0.95388_warp1.03978_off7_snr29.68,1.03978,0.95388,29.68,7,100|300,102,107,5,1.0592,True,use,
E4_S01_A_FALL_SIT_B_T001__aug3_me_fa.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,3,medium_fast,scale1.03457_warp0.77392_off0_snr31.39,0.77392,1.03457,31.39,0,100|300,81,104,23,1.1278,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T002__aug0_sm_no.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,0,small_normal,scale0.83335_warp1.00827_off1_snr30.34,1.00827,0.83335,30.34,1,100|300,133,124,-9,1.0548,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T001__aug4_la_no.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,4,large_normal,scale1.25178_warp0.98462_off0_snr29.92,0.98462,1.25178,29.92,0,100|300,103,108,5,1.0517,True,use,
E4_S01_A_FALL_SIT_B_T001__aug5_la_fa.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,5,large_fast,scale1.22976_warp0.89483_off0_snr34.98,0.89483,1.22976,34.98,0,100|300,94,112,18,1.0684,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T002__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,1,small_fast,scale0.87032_warp0.75795_off0_snr32.89,0.75795,0.87032,32.89,0,100|300,101,127,26,1.0697,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T002__aug2_me_no.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,2,medium_normal,scale1.03091_warp0.97119_off0_snr26.92,0.97119,1.03091,26.92,0,100|300,129,129,0,1.0597,True,use,
E4_S01_A_FALL_SIT_B_T002__aug3_me_fa.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,3,medium_fast,scale0.96616_warp0.78755_off0_snr34.9,0.78755,0.96616,34.9,0,100|300,105,107,2,1.0674,True,use,
E4_S01_A_FALL_SIT_B_T002__aug5_la_fa.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,5,large_fast,scale1.13162_warp0.83169_off0_snr28.07,0.83169,1.13162,28.07,0,100|300,110,138,28,1.047,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T002__aug4_la_no.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,4,large_normal,scale1.23063_warp0.95822_off0_snr27.62,0.95822,1.23063,27.62,0,100|300,127,160,33,1.0763,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T003__aug0_sm_no.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,0,small_normal,scale0.79338_warp1.04539_off9_snr29.41,1.04539,0.79338,29.41,9,100|300,114,142,28,1.0584,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T003__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,1,small_fast,scale0.79555_warp0.83411_off0_snr26.28,0.83411,0.79555,26.28,0,100|300,98,120,22,1.0383,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T003__aug2_me_no.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,2,medium_normal,scale0.99176_warp0.9664_off0_snr28.97,0.9664,0.99176,28.97,0,100|300,114,139,25,1.0646,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T003__aug5_la_fa.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,5,large_fast,scale1.16374_warp0.77452_off0_snr29.06,0.77452,1.16374,29.06,0,100|300,91,110,19,1.0533,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T003__aug3_me_fa.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,3,medium_fast,scale0.99745_warp0.89302_off0_snr28.38,0.89302,0.99745,28.38,0,100|300,105,130,25,1.0514,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T003__aug4_la_no.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,4,large_normal,scale1.26721_warp0.96069_off0_snr27.25,0.96069,1.26721,27.25,0,100|300,113,140,27,1.0809,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T004__aug0_sm_no.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,0,small_normal,scale0.79212_warp1.04741_off9_snr34.79,1.04741,0.79212,34.79,9,100|300,102,100,-2,1.0587,True,use,
E4_S01_A_FALL_SIT_B_T004__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,1,small_fast,scale0.89634_warp0.82187_off0_snr30.0,0.82187,0.89634,30.0,0,100|300,87,120,33,1.0922,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T004__aug3_me_fa.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,3,medium_fast,scale1.02829_warp0.87131_off0_snr34.84,0.87131,1.02829,34.84,0,100|300,92,127,35,1.1198,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T004__aug2_me_no.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,2,medium_normal,scale1.02323_warp0.97245_off0_snr34.16,0.97245,1.02323,34.16,0,100|300,103,100,-3,1.0811,True,use,
E4_S01_A_FALL_SIT_B_T004__aug4_la_no.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,4,large_normal,scale1.26866_warp0.95262_off0_snr26.81,0.95262,1.26866,26.81,0,100|300,101,100,-1,1.0779,True,use,
E4_S01_A_FALL_SIT_B_T004__aug5_la_fa.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,5,large_fast,scale1.1716_warp0.8806_off0_snr29.77,0.8806,1.1716,29.77,0,100|300,93,117,24,1.0822,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T005__aug0_sm_no.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,0,small_normal,scale0.87266_warp0.97903_off0_snr28.14,0.97903,0.87266,28.14,0,100|300,113,144,31,1.0839,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T005__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,1,small_fast,scale0.77835_warp0.85782_off0_snr30.84,0.85782,0.77835,30.84,0,100|300,99,127,28,1.0557,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T005__aug2_me_no.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,2,medium_normal,scale0.9742_warp1.02653_off5_snr32.32,1.02653,0.9742,32.32,5,100|300,114,109,-5,1.0946,True,use,
E4_S01_A_FALL_SIT_B_T005__aug3_me_fa.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,3,medium_fast,scale0.97703_warp0.88559_off0_snr27.21,0.88559,0.97703,27.21,0,100|300,103,131,28,1.0763,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T005__aug4_la_no.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,4,large_normal,scale1.12633_warp0.98467_off0_snr34.02,0.98467,1.12633,34.02,0,100|300,114,163,49,1.0552,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T005__aug5_la_fa.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,5,large_fast,scale1.27115_warp0.82436_off0_snr30.24,0.82436,1.27115,30.24,0,100|300,95,121,26,1.0833,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T006__aug0_sm_no.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,0,small_normal,scale0.78578_warp0.95364_off0_snr28.14,0.95364,0.78578,28.14,0,100|300,120,124,4,1.0656,True,use,
E4_S01_A_FALL_SIT_B_T006__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,1,small_fast,scale0.84213_warp0.83558_off0_snr27.49,0.83558,0.84213,27.49,0,100|300,105,132,27,1.0599,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T006__aug2_me_no.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,2,medium_normal,scale0.95917_warp0.98527_off0_snr32.43,0.98527,0.95917,32.43,0,100|300,124,126,2,1.0888,True,use,
E4_S01_A_FALL_SIT_B_T006__aug3_me_fa.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,3,medium_fast,scale1.02529_warp0.78464_off0_snr27.49,0.78464,1.02529,27.49,0,100|300,99,100,1,1.0792,True,use,
E4_S01_A_FALL_SIT_B_T006__aug4_la_no.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,4,large_normal,scale1.27453_warp1.04129_off8_snr29.37,1.04129,1.27453,29.37,8,100|300,123,123,0,1.0563,True,use,
E4_S01_A_FALL_SIT_B_T006__aug5_la_fa.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,5,large_fast,scale1.10282_warp0.80168_off0_snr32.02,0.80168,1.10282,32.02,0,100|300,101,100,-1,1.0689,True,use,
E4_S01_A_FALL_SIT_B_T007__aug0_sm_no.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,0,small_normal,scale0.7582_warp1.03022_off6_snr31.2,1.03022,0.7582,31.2,6,100|300,141,131,-10,1.0733,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T007__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,1,small_fast,scale0.83079_warp0.80762_off0_snr31.45,0.80762,0.83079,31.45,0,100|300,115,116,1,1.0749,True,use,
E4_S01_A_FALL_SIT_B_T007__aug2_me_no.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,2,medium_normal,scale0.96906_warp1.0273_off5_snr28.07,1.0273,0.96906,28.07,5,100|300,142,142,0,1.0877,True,use,
E4_S01_A_FALL_SIT_B_T007__aug3_me_fa.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,3,medium_fast,scale1.01384_warp0.7773_off0_snr34.07,0.7773,1.01384,34.07,0,100|300,111,105,-6,1.1035,True,use,
E4_S01_A_FALL_SIT_B_T007__aug4_la_no.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,4,large_normal,scale1.26116_warp1.03436_off6_snr29.62,1.03436,1.26116,29.62,6,100|300,142,141,-1,1.084,True,use,
E4_S01_A_FALL_SIT_B_T007__aug5_la_fa.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,5,large_fast,scale1.29918_warp0.76527_off0_snr25.17,0.76527,1.29918,25.17,0,100|300,109,105,-4,1.1006,True,use,
E4_S01_A_FALL_SIT_B_T008__aug0_sm_no.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,0,small_normal,scale0.84236_warp0.98134_off0_snr31.99,0.98134,0.84236,31.99,0,100|300,144,100,-44,1.0956,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T008__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,1,small_fast,scale0.79776_warp0.84973_off0_snr27.71,0.84973,0.79776,27.71,0,100|300,125,129,4,1.0587,True,use,
E4_S01_A_FALL_SIT_B_T008__aug2_me_no.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,2,medium_normal,scale0.97927_warp0.96704_off0_snr27.67,0.96704,0.97927,27.67,0,100|300,142,104,-38,1.049,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T008__aug3_me_fa.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,3,medium_fast,scale1.0396_warp0.86478_off0_snr33.27,0.86478,1.0396,33.27,0,100|300,127,132,5,1.0878,True,use,
E4_S01_A_FALL_SIT_B_T008__aug4_la_no.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,4,large_normal,scale1.2827_warp1.01569_off3_snr32.1,1.01569,1.2827,32.1,3,100|300,146,123,-23,1.0628,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T003__aug0_sm_no.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,0,small_normal,scale0.87285_warp1.03682_off7_snr30.5,1.03682,0.87285,30.5,7,100|300,102,105,3,1.0688,True,use,
E4_S01_A_FALL_SIT_B_T008__aug5_la_fa.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,5,large_fast,scale1.28215_warp0.88515_off0_snr34.73,0.88515,1.28215,34.73,0,100|300,130,129,-1,1.123,True,use,
E4_S01_A_FALL_SIT_F_T003__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,1,small_fast,scale0.771_warp0.84415_off0_snr29.28,0.84415,0.771,29.28,0,100|300,88,100,12,1.0747,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T003__aug2_me_no.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,2,medium_normal,scale0.97167_warp1.01293_off2_snr29.5,1.01293,0.97167,29.5,2,100|300,104,108,4,1.0849,True,use,
E4_S01_A_FALL_SIT_F_T003__aug3_me_fa.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,3,medium_fast,scale0.96877_warp0.7928_off0_snr25.32,0.7928,0.96877,25.32,0,100|300,83,100,17,1.0977,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T003__aug5_la_fa.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,5,large_fast,scale1.10787_warp0.78768_off0_snr32.58,0.78768,1.10787,32.58,0,100|300,83,100,17,1.1191,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T003__aug4_la_no.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,4,large_normal,scale1.28788_warp1.02459_off4_snr26.7,1.02459,1.28788,26.7,4,100|300,103,124,21,1.0983,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T005__aug0_sm_no.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,0,small_normal,scale0.80618_warp0.99153_off0_snr27.8,0.99153,0.80618,27.8,0,100|300,109,104,-5,1.0585,True,use,
E4_S01_A_FALL_SIT_F_T005__aug2_me_no.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,2,medium_normal,scale1.03768_warp0.9581_off0_snr34.18,0.9581,1.03768,34.18,0,100|300,105,103,-2,1.055,True,use,
E4_S01_A_FALL_SIT_F_T005__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,1,small_fast,scale0.86522_warp0.75475_off0_snr27.99,0.75475,0.86522,27.99,0,100|300,83,112,29,1.108,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T005__aug3_me_fa.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,3,medium_fast,scale1.04206_warp0.75088_off0_snr33.09,0.75088,1.04206,33.09,0,100|300,82,111,29,1.0702,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T005__aug4_la_no.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,4,large_normal,scale1.25855_warp0.99738_off0_snr29.26,0.99738,1.25855,29.26,0,100|300,109,148,39,1.0625,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T005__aug5_la_fa.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,5,large_fast,scale1.18446_warp0.84016_off0_snr33.48,0.84016,1.18446,33.48,0,100|300,92,125,33,1.0886,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T006__aug0_sm_no.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,0,small_normal,scale0.81265_warp1.02447_off4_snr30.39,1.02447,0.81265,30.39,4,100|300,133,133,0,1.057,True,use,
E4_S01_A_FALL_SIT_F_T006__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,1,small_fast,scale0.87064_warp0.85856_off0_snr34.57,0.85856,0.87064,34.57,0,100|300,115,110,-5,1.0434,True,use,
E4_S01_A_FALL_SIT_F_T006__aug2_me_no.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,2,medium_normal,scale0.97113_warp1.02012_off4_snr26.82,1.02012,0.97113,26.82,4,100|300,133,133,0,1.054,True,use,
E4_S01_A_FALL_SIT_F_T006__aug3_me_fa.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,3,medium_fast,scale1.01223_warp0.81664_off0_snr25.25,0.81664,1.01223,25.25,0,100|300,109,110,1,1.0756,True,use,
E4_S01_A_FALL_SIT_F_T006__aug4_la_no.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,4,large_normal,scale1.26118_warp1.00827_off1_snr27.36,1.00827,1.26118,27.36,1,100|300,134,118,-16,1.0531,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T006__aug5_la_fa.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,5,large_fast,scale1.13078_warp0.85851_off0_snr26.65,0.85851,1.13078,26.65,0,100|300,115,113,-2,1.0667,True,use,
E4_S01_A_FALL_SIT_F_T008__aug0_sm_no.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,0,small_normal,scale0.7822_warp0.99892_off0_snr28.13,0.99892,0.7822,28.13,0,100|300,146,180,34,1.053,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T008__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,1,small_fast,scale0.8238_warp0.83387_off0_snr25.4,0.83387,0.8238,25.4,0,100|300,121,120,-1,1.0804,True,use,
E4_S01_A_FALL_SIT_F_T008__aug2_me_no.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,2,medium_normal,scale0.96183_warp0.95194_off0_snr25.36,0.95194,0.96183,25.36,0,100|300,139,170,31,1.1091,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T008__aug4_la_no.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,4,large_normal,scale1.15445_warp1.04245_off8_snr26.37,1.04245,1.15445,26.37,8,100|300,144,143,-1,1.0823,True,use,
E4_S01_A_FALL_SIT_F_T008__aug3_me_fa.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,3,medium_fast,scale0.99143_warp0.78041_off0_snr29.49,0.78041,0.99143,29.49,0,100|300,114,139,25,1.0588,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T008__aug5_la_fa.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,5,large_fast,scale1.1173_warp0.77543_off0_snr26.1,0.77543,1.1173,26.1,0,100|300,113,112,-1,1.0387,True,use,
E4_S01_A_FALL_SIT_F_T010__aug0_sm_no.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,0,small_normal,scale0.80624_warp1.04502_off9_snr31.75,1.04502,0.80624,31.75,9,100|300,162,125,-37,1.0827,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T010__aug1_sm_fa.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,1,small_fast,scale0.82936_warp0.75146_off0_snr29.2,0.75146,0.82936,29.2,0,100|300,123,100,-23,1.0814,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T010__aug2_me_no.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,2,medium_normal,scale1.04826_warp1.01858_off3_snr34.23,1.01858,1.04826,34.23,3,100|300,164,163,-1,1.0637,True,use,
E4_S01_A_FALL_SIT_F_T010__aug4_la_no.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,4,large_normal,scale1.11188_warp0.97836_off0_snr34.89,0.97836,1.11188,34.89,0,100|300,160,125,-35,1.0847,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T010__aug3_me_fa.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,3,medium_fast,scale1.04299_warp0.85119_off0_snr28.1,0.85119,1.04299,28.1,0,100|300,139,104,-35,1.0475,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T010__aug5_la_fa.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,5,large_fast,scale1.19881_warp0.7525_off0_snr26.32,0.7525,1.19881,26.32,0,100|300,123,121,-2,1.0904,True,use,
E4_S01_A_FALL_STD_B_T002__aug0_sm_no.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,0,small_normal,scale0.82739_warp1.01242_off2_snr27.88,1.01242,0.82739,27.88,2,100|300,139,102,-37,1.097,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_B_T002__aug1_sm_fa.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,1,small_fast,scale0.84691_warp0.8865_off0_snr30.78,0.8865,0.84691,30.78,0,100|300,124,133,9,1.092,True,use,
E4_S01_A_FALL_STD_B_T002__aug3_me_fa.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,3,medium_fast,scale0.97944_warp0.83985_off0_snr32.97,0.83985,0.97944,32.97,0,100|300,117,123,6,1.0739,True,use,
E4_S01_A_FALL_STD_B_T002__aug2_me_no.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,2,medium_normal,scale1.03205_warp0.95934_off0_snr33.81,0.95934,1.03205,33.81,0,100|300,134,133,-1,1.0797,True,use,
E4_S01_A_FALL_STD_B_T002__aug4_la_no.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,4,large_normal,scale1.14093_warp0.997_off0_snr25.48,0.997,1.14093,25.48,0,100|300,139,150,11,1.073,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_B_T002__aug5_la_fa.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,5,large_fast,scale1.22687_warp0.86785_off0_snr30.96,0.86785,1.22687,30.96,0,100|300,121,130,9,1.0956,True,use,
E4_S01_A_FALL_STD_B_T006__aug0_sm_no.npz,E4_S01_A_FALL_STD_B_T006.csv,train,FALL_STD_B,1,4,0,small_normal,scale0.83368_warp0.95562_off0_snr26.1,0.95562,0.83368,26.1,0,100|300,156,141,-15,1.0785,False,pending,aug_onset_disagree(>5)
