filename,subtype,env,subject,split_assignment,onset_status,usable_for_fixed,usable_for_onset_aligned,exclude_scope,onset_frame_clean,crop_policy,crop_start_clean,crop_end_clean,generated,crop_exclude_reason,manifest_id
E3_S03_A_FALL_STD_F_T005.csv,FALL_STD_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T006.csv,FALL_STD_F,3,3,train,auto_reviewed,True,True,none,198,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T006.csv,FALL_STD_F,3,3,train,auto_reviewed,True,True,none,198,onset_primary,148,448,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T006.csv,FALL_STD_F,3,3,train,auto_reviewed,True,True,none,198,onset_reduced,98,398,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T007.csv,FALL_STD_F,3,3,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T007.csv,FALL_STD_F,3,3,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T007.csv,FALL_STD_F,3,3,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T008.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,147,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T008.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,147,onset_primary,97,397,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T008.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,147,onset_reduced,47,347,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T009.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,143,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T009.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,143,onset_primary,93,393,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T009.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,143,onset_reduced,43,343,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T010.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,161,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T010.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,161,onset_primary,111,411,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T010.csv,FALL_STD_F,3,3,val,auto_reviewed,True,True,none,161,onset_reduced,61,361,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T001.csv,FALL_WALK_B,3,3,train,auto_reviewed,True,True,none,107,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T001.csv,FALL_WALK_B,3,3,train,auto_reviewed,True,True,none,107,onset_primary,57,357,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T001.csv,FALL_WALK_B,3,3,train,auto_reviewed,True,True,none,107,onset_reduced,7,307,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T002.csv,FALL_WALK_B,3,3,val,auto_reviewed,True,True,none,109,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T002.csv,FALL_WALK_B,3,3,val,auto_reviewed,True,True,none,109,onset_primary,59,359,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T002.csv,FALL_WALK_B,3,3,val,auto_reviewed,True,True,none,109,onset_reduced,9,309,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T003.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T003.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T003.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T004.csv,FALL_WALK_B,3,3,train,data_invalid,False,False,all_policies,,fixed,50,350,False,not_usable_for_fixed,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T004.csv,FALL_WALK_B,3,3,train,data_invalid,False,False,all_policies,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T004.csv,FALL_WALK_B,3,3,train,data_invalid,False,False,all_policies,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T005.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T005.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T005.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T006.csv,FALL_WALK_B,3,3,val,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T006.csv,FALL_WALK_B,3,3,val,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T006.csv,FALL_WALK_B,3,3,val,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T007.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T007.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T007.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T008.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T008.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T008.csv,FALL_WALK_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T009.csv,FALL_WALK_B,3,3,train,manual_corrected,True,True,none,76,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T009.csv,FALL_WALK_B,3,3,train,manual_corrected,True,True,none,76,onset_primary,26,326,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T009.csv,FALL_WALK_B,3,3,train,manual_corrected,True,True,none,76,onset_reduced,-24,276,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T010.csv,FALL_WALK_B,3,3,train,manual_corrected,True,True,none,61,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T010.csv,FALL_WALK_B,3,3,train,manual_corrected,True,True,none,61,onset_primary,11,311,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_B_T010.csv,FALL_WALK_B,3,3,train,manual_corrected,True,True,none,61,onset_reduced,-39,261,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T001.csv,FALL_WALK_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T001.csv,FALL_WALK_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T001.csv,FALL_WALK_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T002.csv,FALL_WALK_F,3,3,train,manual_corrected,True,True,none,81,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T002.csv,FALL_WALK_F,3,3,train,manual_corrected,True,True,none,81,onset_primary,31,331,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T002.csv,FALL_WALK_F,3,3,train,manual_corrected,True,True,none,81,onset_reduced,-19,281,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T003.csv,FALL_WALK_F,3,3,val,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T003.csv,FALL_WALK_F,3,3,val,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T003.csv,FALL_WALK_F,3,3,val,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T004.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,105,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T004.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,105,onset_primary,55,355,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T004.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,105,onset_reduced,5,305,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T005.csv,FALL_WALK_F,3,3,train,data_invalid,False,False,all_policies,,fixed,50,350,False,not_usable_for_fixed,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T005.csv,FALL_WALK_F,3,3,train,data_invalid,False,False,all_policies,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T005.csv,FALL_WALK_F,3,3,train,data_invalid,False,False,all_policies,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T006.csv,FALL_WALK_F,3,3,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T006.csv,FALL_WALK_F,3,3,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T006.csv,FALL_WALK_F,3,3,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T007.csv,FALL_WALK_F,3,3,val,auto_reviewed,True,True,none,118,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T007.csv,FALL_WALK_F,3,3,val,auto_reviewed,True,True,none,118,onset_primary,68,368,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T007.csv,FALL_WALK_F,3,3,val,auto_reviewed,True,True,none,118,onset_reduced,18,318,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T008.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,166,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T008.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,166,onset_primary,116,416,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T008.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,166,onset_reduced,66,366,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T009.csv,FALL_WALK_F,3,3,val,auto_reviewed,True,True,none,200,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T009.csv,FALL_WALK_F,3,3,val,auto_reviewed,True,True,none,200,onset_primary,150,450,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T009.csv,FALL_WALK_F,3,3,val,auto_reviewed,True,True,none,200,onset_reduced,100,400,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T010.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,181,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T010.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,181,onset_primary,131,431,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_WALK_F_T010.csv,FALL_WALK_F,3,3,train,auto_reviewed,True,True,none,181,onset_reduced,81,381,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T001.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,105,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T001.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,105,onset_primary,55,355,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T001.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,105,onset_reduced,5,305,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T002.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,133,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T002.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,133,onset_primary,83,383,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T002.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,133,onset_reduced,33,333,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T003.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,118,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T003.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,118,onset_primary,68,368,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T003.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,118,onset_reduced,18,318,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T004.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,106,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T004.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,106,onset_primary,56,356,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T004.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,106,onset_reduced,6,306,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T005.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,116,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T005.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,116,onset_primary,66,366,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T005.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,116,onset_reduced,16,316,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T006.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,126,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T006.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,126,onset_primary,76,376,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T006.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,126,onset_reduced,26,326,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T007.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,143,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T007.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,143,onset_primary,93,393,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T007.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,143,onset_reduced,43,343,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T008.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,147,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T008.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,147,onset_primary,97,397,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T008.csv,FALL_SIT_B,4,1,train,auto_reviewed,True,True,none,147,onset_reduced,47,347,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T009.csv,FALL_SIT_B,4,1,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T009.csv,FALL_SIT_B,4,1,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T009.csv,FALL_SIT_B,4,1,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T010.csv,FALL_SIT_B,4,1,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T010.csv,FALL_SIT_B,4,1,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_B_T010.csv,FALL_SIT_B,4,1,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T001.csv,FALL_SIT_F,4,1,val,auto_reviewed,True,True,none,104,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T001.csv,FALL_SIT_F,4,1,val,auto_reviewed,True,True,none,104,onset_primary,54,354,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T001.csv,FALL_SIT_F,4,1,val,auto_reviewed,True,True,none,104,onset_reduced,4,304,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T002.csv,FALL_SIT_F,4,1,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T002.csv,FALL_SIT_F,4,1,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T002.csv,FALL_SIT_F,4,1,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T003.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,105,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T003.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,105,onset_primary,55,355,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T003.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,105,onset_reduced,5,305,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T004.csv,FALL_SIT_F,4,1,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T004.csv,FALL_SIT_F,4,1,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T004.csv,FALL_SIT_F,4,1,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T005.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,110,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T005.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,110,onset_primary,60,360,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T005.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,110,onset_reduced,10,310,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T006.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,134,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T006.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,134,onset_primary,84,384,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T006.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,134,onset_reduced,34,334,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T007.csv,FALL_SIT_F,4,1,val,auto_reviewed,True,True,none,148,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T007.csv,FALL_SIT_F,4,1,val,auto_reviewed,True,True,none,148,onset_primary,98,398,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T007.csv,FALL_SIT_F,4,1,val,auto_reviewed,True,True,none,148,onset_reduced,48,348,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T008.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,146,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T008.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,146,onset_primary,96,396,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T008.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,146,onset_reduced,46,346,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T009.csv,FALL_SIT_F,4,1,test,auto_reviewed,True,True,none,133,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T009.csv,FALL_SIT_F,4,1,test,auto_reviewed,True,True,none,133,onset_primary,83,383,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T009.csv,FALL_SIT_F,4,1,test,auto_reviewed,True,True,none,133,onset_reduced,33,333,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T010.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,164,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T010.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,164,onset_primary,114,414,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_SIT_F_T010.csv,FALL_SIT_F,4,1,train,auto_reviewed,True,True,none,164,onset_reduced,64,364,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T001.csv,FALL_STD_B,4,1,val,auto_reviewed,True,True,none,134,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T001.csv,FALL_STD_B,4,1,val,auto_reviewed,True,True,none,134,onset_primary,84,384,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T001.csv,FALL_STD_B,4,1,val,auto_reviewed,True,True,none,134,onset_reduced,34,334,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T002.csv,FALL_STD_B,4,1,train,auto_reviewed,True,True,none,140,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T002.csv,FALL_STD_B,4,1,train,auto_reviewed,True,True,none,140,onset_primary,90,390,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T002.csv,FALL_STD_B,4,1,train,auto_reviewed,True,True,none,140,onset_reduced,40,340,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T003.csv,FALL_STD_B,4,1,test,auto_reviewed,True,True,none,194,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T003.csv,FALL_STD_B,4,1,test,auto_reviewed,True,True,none,194,onset_primary,144,444,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T003.csv,FALL_STD_B,4,1,test,auto_reviewed,True,True,none,194,onset_reduced,94,394,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T004.csv,FALL_STD_B,4,1,val,auto_reviewed,True,True,none,169,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T004.csv,FALL_STD_B,4,1,val,auto_reviewed,True,True,none,169,onset_primary,119,419,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T004.csv,FALL_STD_B,4,1,val,auto_reviewed,True,True,none,169,onset_reduced,69,369,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T005.csv,FALL_STD_B,4,1,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T005.csv,FALL_STD_B,4,1,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T005.csv,FALL_STD_B,4,1,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T006.csv,FALL_STD_B,4,1,train,auto_reviewed,True,True,none,163,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T006.csv,FALL_STD_B,4,1,train,auto_reviewed,True,True,none,163,onset_primary,113,413,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T006.csv,FALL_STD_B,4,1,train,auto_reviewed,True,True,none,163,onset_reduced,63,363,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T007.csv,FALL_STD_B,4,1,train,auto_reviewed,True,True,none,127,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E4_S01_A_FALL_STD_B_T007.csv,FALL_STD_B,4,1,train,auto_reviewed,True,True,none,127,onset_primary,77,377,True,,onset_manifest_v2_2026-06-06
